cartodb_id,the_geom,gisjoin,total,cnty_trct,tracta,countya,statea,name,county,state,year,field_2,otherunspecified,africanlanguages,hebrew,arabic,hungarian,othernorthamericanindian,navajo,otherpacificisland,tagalog,otherasian,vietnamese,laotian,thai,hmong,mon_khmer,korean,japanese,chinese,otherindo_european,otherindic,urdu,hindi,gujarati,persian,armenian,otherslavic,serbo_croatian,polish,russian,greek,scandinavian,otherwestgermanic,yiddish,german,portuguese,italian,frenchcreole,french,spanish,onlyenglish
1404,,3600810005000,7,815000,5000,81,36,"Census Tract 50, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405,,3600810005100,2048,815100,5100,81,36,"Census Tract 51, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.002,0.055,0,0,0,0,0.071,0.006,0.006,0,0,0,0,0.006,0.01,0,0,0.365,0,0.005,0,0,0.012,0,0,0.002,0,0.009,0,0,0,0.002,0.011,0.013,0,0.008,0.122,0.292
1406,,3600810005200,2543,815200,5200,81,36,"Census Tract 52, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.018,0,0,0,0,0.009,0.024,0,0,0,0,0,0,0,0.046,0,0.15,0.054,0.014,0,0,0,0,0,0.026,0,0,0,0,0,0.002,0,0.004,0,0,0.378,0.276
1407,,3600810005300,4190,815300,5300,81,36,"Census Tract 53, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.011,0.007,0,0,0,0,0.01,0.003,0,0,0.011,0,0,0.003,0.044,0.014,0.01,0.014,0,0,0,0,0,0.008,0.005,0.039,0,0.037,0.019,0.003,0,0,0.067,0.018,0,0.003,0.202,0.472
1408,,3600810005400,5244,815400,5400,81,36,"Census Tract 54, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.01,0,0,0,0,0.021,0.006,0,0,0.003,0,0,0,0.007,0.064,0,0.043,0.021,0.002,0.004,0,0,0,0,0.025,0,0,0,0,0,0,0.014,0.005,0,0.008,0.332,0.435
1409,,3600810005500,1068,815500,5500,81,36,"Census Tract 55, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.012,0,0,0,0,0.04,0,0,0,0,0,0,0.029,0,0.022,0.04,0.062,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0.072,0.06,0,0.002,0.421,0.218
1410,,3600810005700,4432,815700,5700,81,36,"Census Tract 57, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.007,0,0,0,0,0.005,0.002,0,0,0.006,0,0,0.005,0.029,0.002,0.042,0.073,0.021,0,0,0,0.002,0.01,0,0,0.006,0.026,0,0,0,0.002,0.028,0,0,0.008,0.411,0.316
1411,,3600810005800,5589,815800,5800,81,36,"Census Tract 58, Queens County, New York",Queens County,New York,2010-2014,,0,0.004,0,0.004,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0.033,0.005,0.055,0,0,0.004,0,0,0,0,0,0.003,0,0.002,0,0,0,0,0.057,0,0.002,0.318,0.508
1412,,3600810005900,3646,815900,5900,81,36,"Census Tract 59, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0.015,0.002,0.027,0,0.011,0,0,0,0,0,0.01,0.021,0.009,0.002,0.085,0,0,0,0.002,0.044,0.009,0.002,0.005,0.271,0.447
1413,,3600810006100,5848,816100,6100,81,36,"Census Tract 61, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.003,0.003,0.009,0,0,0.006,0.032,0.005,0,0,0.015,0,0,0.019,0.04,0.019,0.012,0,0,0.011,0,0,0,0.025,0.071,0,0,0.064,0,0.006,0,0.008,0.027,0.005,0.003,0.01,0.199,0.407
1414,,3600810006201,5462,816201,6201,81,36,"Census Tract 62.01, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.004,0.009,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.012,0.007,0,0,0,0,0,0,0.015,0.002,0,0.003,0,0,0,0.03,0,0.013,0,0,0.227,0.674
1415,,3600810006202,6373,816202,6202,81,36,"Census Tract 62.02, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0.013,0.003,0.004,0,0,0,0,0,0,0,0.018,0.016,0,0.027,0.009,0,0.031,0,0,0.003,0.017,0.002,0,0,0,0,0,0,0.039,0.03,0,0.258,0.529
1416,,3600810006300,5144,816300,6300,81,36,"Census Tract 63, Queens County, New York",Queens County,New York,2010-2014,,0.002,0,0,0.005,0,0,0,0,0.018,0.014,0,0,0,0,0,0.022,0.007,0.008,0.025,0.04,0,0,0,0,0,0.012,0.015,0.009,0.006,0.075,0,0,0,0,0.005,0.011,0,0.012,0.267,0.448
1417,,3600810006501,3157,816501,6501,81,36,"Census Tract 65.01, Queens County, New York",Queens County,New York,2010-2014,,0,0.002,0.002,0.024,0,0,0,0.005,0.006,0,0,0,0,0,0,0.007,0.008,0.02,0.019,0.005,0,0,0,0,0.004,0.013,0.019,0.019,0.017,0.075,0,0,0.007,0,0.056,0.025,0,0.028,0.108,0.53
1418,,3600810006502,3869,816502,6502,81,36,"Census Tract 65.02, Queens County, New York",Queens County,New York,2010-2014,,0,0.006,0,0.063,0.008,0,0,0,0.003,0.021,0.001,0,0,0,0,0.047,0.005,0.03,0.022,0.032,0,0.007,0,0.006,0,0.005,0.014,0.008,0.002,0.059,0,0.002,0,0.01,0.04,0.05,0,0.016,0.148,0.395
1419,,3600810006900,4531,816900,6900,81,36,"Census Tract 69, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.047,0,0,0,0,0.019,0.006,0.004,0,0,0,0.017,0.009,0.013,0.021,0.012,0.036,0.01,0,0,0.002,0.003,0.017,0.026,0.002,0.009,0.095,0.002,0,0,0.003,0.004,0.027,0.002,0.024,0.248,0.344
1420,,3600810007100,3618,817100,7100,81,36,"Census Tract 71, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.002,0.019,0,0,0,0,0.005,0.024,0,0,0.003,0,0.002,0.033,0.01,0.014,0.032,0.01,0.032,0.002,0.011,0,0,0.006,0.007,0.006,0.004,0.064,0,0,0,0,0.057,0.011,0,0,0.203,0.441
1421,,3600810007300,4315,817300,7300,81,36,"Census Tract 73, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.003,0.007,0,0,0,0.019,0.007,0.003,0,0.011,0,0,0.024,0.012,0.006,0.038,0.072,0.019,0,0,0,0,0.015,0.041,0.019,0.006,0.01,0,0,0,0.008,0.01,0.003,0,0,0.255,0.411
1422,,3600810007500,4005,817500,7500,81,36,"Census Tract 75, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.004,0.03,0.005,0,0,0,0,0,0.003,0,0,0,0,0.028,0.018,0.029,0.042,0.004,0.005,0,0,0.01,0,0.024,0,0.004,0.008,0.037,0,0.004,0.004,0,0.045,0.017,0,0.037,0.191,0.449
1423,,3600810007700,1312,817700,7700,81,36,"Census Tract 77, Queens County, New York",Queens County,New York,2010-2014,,0,0.004,0,0.044,0,0,0,0,0,0.043,0,0,0,0,0,0.03,0,0,0.005,0.101,0.02,0,0,0,0,0,0.009,0,0.032,0.014,0,0,0,0.005,0.023,0.07,0,0.004,0.175,0.422
1424,,3600810007900,3346,817900,7900,81,36,"Census Tract 79, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.037,0,0,0,0,0.057,0.005,0.004,0,0,0,0,0.007,0.014,0.003,0.008,0.095,0.024,0.01,0,0,0,0,0,0,0,0.012,0.006,0,0,0.028,0,0.013,0,0.005,0.377,0.296
1425,,3600810008100,1100,818100,8100,81,36,"Census Tract 81, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.005,0,0,0,0,0.012,0,0.032,0,0,0,0,0,0.03,0,0.023,0.015,0.049,0.016,0,0,0,0,0,0.044,0.008,0,0.016,0,0,0,0,0,0.008,0,0,0.489,0.252
1426,,3600810008300,3627,818300,8300,81,36,"Census Tract 83, Queens County, New York",Queens County,New York,2010-2014,,0.004,0.011,0,0.004,0,0,0,0.004,0.008,0,0,0,0,0,0,0.01,0.005,0.002,0.019,0.151,0.014,0,0,0,0.002,0.005,0,0.002,0.016,0.034,0,0,0,0,0.054,0.014,0,0.004,0.375,0.259
1427,,3600810008500,1054,818500,8500,81,36,"Census Tract 85, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.005,0.088,0,0,0,0,0.006,0,0,0,0,0,0,0.005,0,0.028,0,0.077,0.028,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.032,0.022,0,0.036,0.417,0.252
1428,,3600810008600,2467,818600,8600,81,36,"Census Tract 86, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.009,0,0,0,0.026,0.053,0,0,0,0,0,0,0,0,0.04,0,0.027,0.006,0,0,0,0,0,0.005,0.007,0,0,0,0,0,0,0,0.043,0,0,0.298,0.486
1429,,3600810008700,4352,818700,8700,81,36,"Census Tract 87, Queens County, New York",Queens County,New York,2010-2014,,0,0.015,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0.002,0.02,0.006,0,0,0,0,0,0,0,0,0.002,0.021,0,0,0,0,0,0,0.004,0.007,0.357,0.561
1430,,3600810008800,3136,818800,8800,81,36,"Census Tract 88, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.008,0,0.017,0,0.003,0,0,0,0,0,0,0,0.027,0,0,0,0.003,0,0,0.004,0.028,0,0.002,0.3,0.584
1431,,3600810009100,2659,819100,9100,81,36,"Census Tract 91, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.01,0.004,0,0,0,0.002,0.007,0,0,0.008,0,0,0.009,0,0.02,0.011,0.015,0,0.017,0,0,0,0.026,0.005,0,0.017,0.047,0,0.029,0,0,0.017,0.037,0,0.019,0.236,0.465
1432,,3600810009400,2768,819400,9400,81,36,"Census Tract 94, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0.034,0,0.069,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.18,0.659
1433,,3600810009500,2488,819500,9500,81,36,"Census Tract 95, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.002,0.067,0.019,0,0,0,0.003,0.012,0,0,0,0,0,0.007,0,0.005,0,0.049,0.03,0,0,0,0.009,0,0.016,0.004,0.006,0.173,0,0,0,0,0.036,0.018,0,0,0.143,0.401
1434,,3600810009600,3794,819600,9600,81,36,"Census Tract 96, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.003,0,0,0,0,0.017,0.003,0,0,0,0,0,0,0,0.014,0.001,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.015,0,0.005,0.224,0.679
1435,,3600810009700,3313,819700,9700,81,36,"Census Tract 97, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0.002,0,0,0,0.027,0,0,0,0.002,0,0,0,0.006,0.015,0.02,0,0,0,0,0,0,0,0.02,0,0.022,0.221,0,0,0.003,0,0,0.013,0,0.007,0.08,0.561
1436,,3600810009800,2738,819800,9800,81,36,"Census Tract 98, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.004,0.008,0,0,0,0,0,0,0,0.033,0,0.046,0.008,0.026,0,0,0,0,0,0.001,0,0.003,0,0.004,0,0,0,0,0,0,0.111,0.755
1437,,3600810010000,3596,8110000,10000,81,36,"Census Tract 100, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0.007,0.038,0,0,0,0,0,0,0,0,0.026,0.008,0.033,0.011,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0.003,0,0,0.159,0.706
1438,,3600810010100,2429,8110100,10100,81,36,"Census Tract 101, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.014,0.014,0,0,0,0.013,0,0.003,0,0,0,0,0.051,0,0.06,0.017,0,0,0.003,0,0,0,0.003,0.028,0.003,0,0.168,0,0,0,0,0,0.022,0,0.003,0.116,0.481
1439,,3600810010200,2945,8110200,10200,81,36,"Census Tract 102, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.013,0.019,0.005,0,0,0,0,0,0,0.004,0.001,0.039,0.005,0.002,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.003,0,0.003,0.283,0.62
1440,,3600810010300,3636,8110300,10300,81,36,"Census Tract 103, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.005,0.019,0.005,0,0,0.011,0.01,0.026,0.01,0,0.017,0,0,0.011,0.013,0.005,0.004,0.055,0,0,0,0,0,0.002,0.01,0.005,0,0.154,0,0,0,0,0.011,0.036,0,0.017,0.118,0.458
1441,,3600810010400,3633,8110400,10400,81,36,"Census Tract 104, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.042,0,0.007,0.089,0.004,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.053,0.798
1442,,3600810010500,3815,8110500,10500,81,36,"Census Tract 105, Queens County, New York",Queens County,New York,2010-2014,,0,0.014,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0.005,0.025,0.009,0,0.014,0,0,0.006,0.021,0,0.005,0.075,0,0,0,0.011,0.021,0.003,0.012,0.01,0.426,0.27
1443,,3600810010600,3434,8110600,10600,81,36,"Census Tract 106, Queens County, New York",Queens County,New York,2010-2014,,0,0.002,0,0,0,0,0,0,0.006,0.007,0,0,0,0,0,0,0,0.017,0,0.166,0,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0.163,0.622
1444,,3600810010800,3116,8110800,10800,81,36,"Census Tract 108, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0.185,0,0.006,0,0,0,0,0,0.009,0,0,0,0,0,0,0.002,0,0.004,0.002,0.156,0.619
1445,,3600810011000,3098,8111000,11000,81,36,"Census Tract 110, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.021,0,0.062,0.019,0.052,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.011,0.017,0.002,0.225,0.584
1446,,3600810011100,2755,8111100,11100,81,36,"Census Tract 111, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.009,0.012,0.004,0,0,0.003,0,0,0,0,0,0,0,0,0.009,0.006,0.005,0.052,0,0,0,0.003,0,0,0,0,0,0.115,0,0,0,0,0.008,0.026,0,0.003,0.181,0.564
1447,,3600810011200,2191,8111200,11200,81,36,"Census Tract 112, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.105,0.002,0,0,0,0,0,0,0,0.052,0,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.016,0.006,0,0.206,0.439
1448,,3600810011300,4136,8111300,11300,81,36,"Census Tract 113, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0.002,0,0,0.003,0.008,0.023,0,0,0,0,0,0,0.014,0.037,0.022,0.082,0,0.002,0,0,0,0,0.02,0.04,0.01,0.1,0,0,0,0.005,0.009,0.04,0,0.009,0.239,0.336
1449,,3600810011400,865,8111400,11400,81,36,"Census Tract 114, Queens County, New York",Queens County,New York,2010-2014,,0,0.025,0,0.06,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0.391
1450,,3600810011500,2320,8111500,11500,81,36,"Census Tract 115, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.008,0,0,0,0,0,0.003,0.028,0,0.02,0.005,0,0,0,0.028,0.016,0,0.004,0.099,0,0,0,0,0.009,0.022,0,0,0.09,0,0,0,0.014,0.008,0.036,0,0.016,0.191,0.403
1451,,3600810011600,2296,8111600,11600,81,36,"Census Tract 116, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0.033,0.024,0.111,0.011,0.02,0,0,0,0,0,0,0,0.003,0,0.005,0,0.015,0,0.009,0,0,0.3,0.463
1452,,3600810011700,3533,8111700,11700,81,36,"Census Tract 117, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.023,0,0,0,0,0.011,0.016,0,0,0.008,0,0,0.012,0.002,0.005,0.016,0.048,0,0,0.003,0,0,0,0.002,0.002,0,0.155,0,0,0.002,0.003,0,0.034,0,0.004,0.151,0.506
1453,,3600810011800,2451,8111800,11800,81,36,"Census Tract 118, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0.007,0,0,0,0.04,0.219,0.003,0.048,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.003,0.002,0,0.263,0.399
1454,,3600810011900,1645,8111900,11900,81,36,"Census Tract 119, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.041,0.003,0,0,0,0,0,0,0,0.01,0,0,0,0.007,0.038,0,0.003,0,0,0,0,0,0.002,0.003,0.002,0.004,0.148,0,0,0,0.01,0.011,0.071,0,0.016,0.182,0.449
1455,,3600810012000,2249,8112000,12000,81,36,"Census Tract 120, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.004,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0.028,0.001,0.46,0,0.036,0,0.011,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.002,0.253,0.175
1456,,3600810012100,1941,8112100,12100,81,36,"Census Tract 121, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.035,0,0,0,0,0,0.002,0.016,0,0,0,0,0,0,0,0.052,0.083,0,0,0,0,0,0.007,0.012,0,0,0.107,0,0,0,0.005,0.006,0.065,0,0,0.112,0.498
1457,,3600810012200,3151,8112200,12200,81,36,"Census Tract 122, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.004,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0.015,0,0.195,0.033,0.044,0,0,0,0,0,0.01,0,0,0,0,0,0.004,0.005,0.001,0,0,0.257,0.424
1458,,3600810012301,2661,8112301,12301,81,36,"Census Tract 123.01, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.034,0.014,0,0,0,0.021,0.007,0,0,0.011,0,0,0,0,0,0.003,0,0,0,0,0,0.003,0.031,0.038,0,0,0.128,0,0,0,0.027,0,0.047,0,0.01,0.147,0.479
1459,,3600810012400,2765,8112400,12400,81,36,"Census Tract 124, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.003,0,0,0,0.02,0.038,0,0,0,0,0,0,0,0,0.011,0.01,0.039,0.003,0.056,0.01,0.011,0,0,0,0,0.054,0,0,0.007,0,0,0,0,0.016,0,0.338,0.384
1460,,3600810012500,1735,8112500,12500,81,36,"Census Tract 125, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.003,0.003,0.002,0,0,0.002,0.054,0.012,0,0,0,0,0,0,0,0.003,0.059,0.011,0,0.003,0,0,0,0.009,0.016,0,0,0.154,0,0,0,0,0.003,0.028,0,0.008,0.345,0.284
1461,,3600810012601,2483,8112601,12601,81,36,"Census Tract 126.01, Queens County, New York",Queens County,New York,2010-2014,,0,0.002,0,0,0,0,0,0,0.029,0,0,0,0.002,0,0,0,0,0.013,0.004,0.055,0.009,0.013,0,0,0,0.006,0.004,0.002,0,0,0,0,0,0,0,0,0.011,0,0.524,0.326
1462,,3600810012602,2247,8112602,12602,81,36,"Census Tract 126.02, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.018,0,0.036,0.053,0.01,0.006,0,0,0,0,0.006,0.002,0,0,0,0,0.002,0.004,0.007,0,0.004,0.479,0.369
1463,,3600810012800,1895,8112800,12800,81,36,"Census Tract 128, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0.006,0.014,0,0,0,0,0,0,0,0,0.006,0,0.047,0,0,0,0,0,0.003,0.006,0.021,0.015,0.003,0,0,0,0.034,0,0,0,0,0.422,0.422
1464,,3600810013000,1456,8113000,13000,81,36,"Census Tract 130, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.02,0,0,0,0,0.011,0.027,0,0,0,0,0,0,0,0,0,0.029,0.052,0.003,0,0,0,0,0,0,0.01,0.029,0,0,0,0,0.008,0,0.003,0,0,0.262,0.547
1465,,3600810013200,1982,8113200,13200,81,36,"Census Tract 132, Queens County, New York",Queens County,New York,2010-2014,,0.003,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.001,0.006,0.054,0.013,0.011,0,0,0,0.007,0,0,0.053,0,0,0,0,0.015,0,0.006,0.008,0.001,0.238,0.515
1466,,3600810013400,5118,8113400,13400,81,36,"Census Tract 134, Queens County, New York",Queens County,New York,2010-2014,,0,0.011,0.006,0.014,0.028,0,0,0,0.008,0.002,0,0,0,0,0,0,0.007,0.048,0.013,0,0.049,0.032,0,0.006,0,0,0,0.01,0.099,0.006,0,0,0,0.002,0,0.005,0,0.012,0.2,0.44
1467,,3600810013500,1602,8113500,13500,81,36,"Census Tract 135, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.004,0.049,0.008,0,0,0,0,0.007,0,0,0,0,0,0.015,0.007,0.012,0.008,0,0,0,0,0,0,0,0.006,0,0,0.206,0.006,0,0,0.006,0.032,0.093,0,0,0.084,0.456
1468,,3600810013600,1853,8113600,13600,81,36,"Census Tract 136, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.011,0,0,0,0,0.009,0,0,0,0,0,0,0,0.029,0.029,0.012,0.018,0.006,0.005,0,0.014,0.017,0,0.003,0.005,0.061,0,0,0,0.003,0.002,0,0,0.006,0.019,0.273,0.48
1469,,3600810013700,1738,8113700,13700,81,36,"Census Tract 137, Queens County, New York",Queens County,New York,2010-2014,,0.006,0,0.005,0.017,0,0,0,0,0,0.013,0,0,0,0,0,0.003,0,0.033,0.037,0.027,0,0,0.005,0,0,0.039,0.007,0.018,0.017,0.215,0,0,0,0,0,0.022,0,0.007,0.18,0.348
1470,,3600810013800,3392,8113800,13800,81,36,"Census Tract 138, Queens County, New York",Queens County,New York,2010-2014,,0,0.004,0.005,0,0,0,0,0.004,0.024,0.005,0,0,0,0,0,0,0,0.061,0.005,0.078,0.101,0.007,0.004,0.016,0,0,0,0.015,0.041,0,0,0,0,0.018,0,0,0,0.003,0.264,0.344
1471,,3600810014000,3251,8114000,14000,81,36,"Census Tract 140, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.006,0.02,0,0,0,0,0.011,0.01,0,0,0,0,0,0,0.002,0.02,0.045,0.043,0.014,0.015,0,0.009,0,0.003,0.016,0.022,0.045,0,0,0,0.009,0,0,0.014,0,0,0.209,0.484
1472,,3600810014100,1732,8114100,14100,81,36,"Census Tract 141, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.043,0,0,0,0,0.005,0,0,0,0,0,0.003,0,0.007,0.012,0.058,0.038,0.041,0.001,0,0.02,0,0.039,0.038,0,0.01,0.044,0,0,0,0,0.017,0.046,0,0.003,0.225,0.349
1473,,3600810014201,4042,8114201,14201,81,36,"Census Tract 142.01, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.08,0.028,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.008,0,0.427,0.392
1474,,3600810014202,2280,8114202,14202,81,36,"Census Tract 142.02, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0.022,0.004,0.001,0.004,0.12,0.014,0.016,0,0,0,0,0,0,0.001,0,0,0.002,0.002,0,0,0.005,0.009,0.004,0.325,0.447
1475,,3600810014300,3813,8114300,14300,81,36,"Census Tract 143, Queens County, New York",Queens County,New York,2010-2014,,0.003,0,0,0.058,0.004,0,0,0,0,0,0,0,0,0,0,0.002,0.007,0.019,0.006,0.062,0.06,0,0,0,0,0.018,0.025,0.002,0.01,0.045,0,0,0,0,0.01,0.046,0.003,0,0.277,0.343
1476,,3600810014400,1864,8114400,14400,81,36,"Census Tract 144, Queens County, New York",Queens County,New York,2010-2014,,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.224,0.09,0.026,0,0,0,0,0.004,0.003,0,0,0,0,0,0,0.013,0,0,0,0.276,0.35
1477,,3600810014500,1943,8114500,14500,81,36,"Census Tract 145, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.047,0,0,0,0,0,0.003,0,0,0.009,0,0,0,0.003,0.008,0.03,0.03,0.053,0.006,0,0,0,0.024,0.061,0,0.015,0.048,0,0,0,0,0.025,0.041,0,0.071,0.111,0.414
1478,,3600810014700,2924,8114700,14700,81,36,"Census Tract 147, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.016,0,0,0,0,0,0.003,0,0,0,0,0,0,0.013,0.016,0,0.017,0,0,0,0,0.003,0.026,0.04,0.012,0,0.061,0,0,0,0.026,0.015,0.067,0,0.011,0.223,0.451
1479,,3600810014800,2152,8114800,14800,81,36,"Census Tract 148, Queens County, New York",Queens County,New York,2010-2014,,0,0.033,0,0,0,0,0,0,0.02,0.054,0,0,0,0,0,0,0,0,0,0.192,0.017,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0.31,0.364
1480,,3600810014900,2111,8114900,14900,81,36,"Census Tract 149, Queens County, New York",Queens County,New York,2010-2014,,0,0,0.019,0.022,0,0,0,0,0.023,0.033,0,0,0,0,0,0,0.007,0.004,0.045,0.02,0,0.004,0.003,0,0.008,0.025,0.033,0,0,0.057,0,0,0,0,0.015,0.02,0,0.012,0.254,0.397
1481,,3600810015000,2453,8115000,15000,81,36,"Census Tract 150, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.003,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0.005,0,0.213,0.004,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0.002,0.002,0.166,0.587
1482,,3600810015100,2656,8115100,15100,81,36,"Census Tract 151, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0.017,0,0,0,0,0.004,0,0,0,0,0,0,0.014,0.003,0.055,0.003,0.041,0,0,0,0,0,0,0.075,0.003,0,0.062,0,0,0,0,0.043,0.042,0,0.024,0.105,0.509
1483,,3600810015200,2661,8115200,15200,81,36,"Census Tract 152, Queens County, New York",Queens County,New York,2010-2014,,0,0.004,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.004,0.116,0.016,0.095,0.006,0,0,0,0,0,0,0,0,0.034,0,0.006,0,0,0,0,0.18,0.53
1484,,3600810015300,2005,8115300,15300,81,36,"Census Tract 153, Queens County, New York",Queens County,New York,2010-2014,,0,0.003,0.003,0.027,0.005,0,0,0.04,0.004,0.021,0.008,0,0.016,0,0,0.002,0.016,0.047,0.04,0.035,0.039,0.015,0,0,0,0.008,0.029,0.013,0.005,0.019,0,0,0,0,0.042,0.028,0,0.014,0.157,0.36
1485,,3600810015400,2346,8115400,15400,81,36,"Census Tract 154, Queens County, New York",Queens County,New York,2010-2014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0.006,0.111,0.011,0.117,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0.003,0,0.214,0.523
